,State code,Institute,population,SUSTAINIBILITY SCORE,CA,roi,SDG Index Score
1216,UP,AIMT Lucknow,0.003698811348604463,0.8919226393629124,0.67,0.5757093609122248,0.7868663594470046
1217,KER,IIM Kozhikode,0.0035129552003080756,0.7417519908987485,0.28,0.5521081941129673,0.7557603686635944
1218,DEL,National Law University ,0.012279223143026364,0.6791808873720137,0.26,0.5701405462741977,0.5714285714285715
1219,GUJ,SVNIT Surat,0.9423337232036628,0.8657565415244595,0.27,0.8557411827101564,0.7419354838709679
1220,UP,IIT BHU Varanasi ,0.00572649037612407,0.8896473265073948,0.48,0.5794219040042429,0.761520737327189
1221,RAJ,SKIT College,0.011309825295445016,0.5858930602957906,0.5,0.5807478122513922,0.5506912442396313
1222,GUJ,IIM Ahemdabad,0.017652009878727275,0.7007963594994311,0.26,0.7106868204720233,0.6877880184331798
1223,KER,"Indian Institute of Space Science and Technology,Thiruvanthapuram",0.0013845100307373307,0.6063708759954493,0.75,0.42535136568549453,0.5599078341013826
1224,PJB,Lovely Professional University,0.006083578485361225,0.5984072810011376,0.19,0.5560859188544152,0.5380184331797235
1225,GUJ,IIT Gandhinagar,0.0004552391074409275,0.6370875995449374,0.32,0.49146999024131527,0.5714285714285715
1226,TMU,IITDM Kancheepuram,0.00026715703622377335,0.7895335608646189,0.36,0.7071510651816494,0.7557603686635944
1227,UP,Sharda University,0.012250987444023245,0.8521046643913538,0.43,0.7536462476796605,0.8133640552995391
1228,DEL,Jawaharlal Nehru University,0.011486705518264754,0.4926052332195676,0.26,0.4948289578361177,0.4919354838709678
1229,BIH,Bhagalpur College of Engineering,0.018037309141503706,0.6393629124004551,0.36,0.5857862635905595,0.5564516129032258
1230,PJB,Thapar Institute of technology,0.0014825347951270712,0.8100113765642776,0.21,0.5597984619464332,0.7119815668202765
1231,BIH,IIT Patna,0.0033010303668161217,0.7918088737201364,0.82,0.9440466719702996,0.8732718894009217
1232,MP,ITM University Gwalior,0.0009324891842552553,0.8407281001137656,0.68,0.8453990983823919,0.8778801843317973
1233,UP,IIT Kanpur,0.04227244608435634,0.8509670079635949,0.8,0.7525855210819411,0.8905529953917051
1234,PJB,Guru nanak dev University Amritsar,0.05694348792525109,0.8020477815699658,0.8,0.879077167859984,0.9066820276497697
1235,MAH,IIM Nagpur,0.8522149496257022,0.7781569965870307,0.3,0.6157517899761336,0.6163594470046083
1236,TMU,VIT Vellore,0.0026987358790174455,0.46871444823663255,0.24,0.5457438345266508,0.5322580645161291
1237,PJB,NIT Jalandhar,0.001022662906711165,0.6405005688282138,0.14,0.5780959957570936,0.5391705069124424
1238,JHK,NIT Jamshedpur,0.02477070634045083,0.9021615472127417,0.45,0.6247679660567488,0.7868663594470046
1239,KER,"Indian Institute of Space Science and Technology,Thiruvanthapuram",0.001494289267110362,0.7133105802047781,0.67,0.42641209228321403,0.6025345622119815
1240,MAH,IIT Bombay,0.0005309071620666132,0.8919226393629124,0.31,0.8383275876955715,0.761520737327189
1241,UP,IIM Lucknow,0.004583778410969394,0.8418657565415244,0.67,0.7852028639618138,0.7949308755760369
1242,PJB,Guru nanak dev University Amritsar,0.05748378688308169,0.8555176336746302,0.85,0.911164147440997,0.9435483870967742
1243,RAJ,"Government College, Khandar",0.006736984343162539,0.8577929465301479,0.68,0.7666401485017237,0.903225806451613
1244,DEL,National Law University ,0.017340276176273924,0.7451649601820249,0.28,0.6284805091487669,0.6244239631336406
1245,DEL,Jawaharlal Nehru University,0.0063072458687540335,0.4152445961319681,0.16,0.46618933969769294,0.4470046082949309
1246,RAJ,IIM Udaipur,0.01657971604413248,0.7622298065984072,0.83,0.9368867674356934,0.8582949308755761
1247,BIH,BIT Mesra Patna Campus,0.004136798501461002,0.7849829351535835,0.33,0.599840891010342,0.7096774193548387
1248,DEL,Lady shri Ram College,0.005463044614032841,0.8282138794084186,0.66,0.75470697427738,0.815668202764977
1249,GUJ,MICA Ahemdabad,0.00792060518095019,0.8339021615472126,1.0,0.9138159639352956,0.8629032258064517
1250,RAJ, Poornima College,0.026978767176531634,0.837315130830489,0.4,0.6035534341023601,0.771889400921659
1251,RAJ,JECRC University,0.002137186861192469,0.881683731513083,0.47,0.5513126491646778,0.7661290322580645
1252,TMU,Coimbatore Institute of Technology,0.020633215656909554,0.838452787258248,0.46,0.7592150623176877,0.75
1253,BIH,Bhagalpur College of Engineering,0.009541600236297357,0.5699658703071672,0.22,0.5372580217448952,0.45622119815668205
1254,JHK,NIFFT Ranchi,0.01852494755991391,0.7417519908987485,0.22,0.5582073720498542,0.6117511520737328
1255,JHK,BIT Mesra,0.06810463082673528,0.8339021615472126,0.4,0.6542031291434632,0.7154377880184333
1256,PJB,Guru nanak dev University Amritsar,0.058481545260882256,0.844141069397042,0.93,0.9254839565102094,0.9596774193548387
1257,JHK,BIT Deoghar,0.0017610451603251,0.7349260523321955,0.7,0.5645717316361708,0.7407834101382489
1258,UP,IMT Ghaziabad,0.0019305428089208588,0.9101251422070534,0.49,0.7303102625298328,0.7845622119815667
1259,RAJ,BITS Pilani,0.026878003138377397,0.6052332195676906,0.25,0.16812516573853087,0.5449308755760368
1260,MP,IITM Gwalior,0.05999000567621566,0.6200227531285551,0.23,0.6587112171837709,0.5472350230414746
1261,TMU,Coimbatore Institute of Technology,0.01672030895451075,0.8248009101251421,0.5,0.7552373375762397,0.7246543778801844
1262,UP,IIT BHU Varanasi ,0.005066239840406348,0.8896473265073948,0.45,0.5746486343145054,0.7638248847926267
1263,GUJ,"Karnavati University,Gandhinagar",0.003164391380012923,0.6279863481228669,0.54,0.30416335189604876,0.5794930875576036
1264,RAJ,JECRC University,0.0020186112318782996,0.9306029579067121,0.54,0.6234420578095995,0.8467741935483871
1265,MAH,Savitri Bai Phule Pune University,0.005619963764359266,0.8213879408418657,0.42,0.6473084062582869,0.6866359447004609
1266,DEL,Delhi Technological University(DTU),0.002521319863787038,0.8486916951080773,0.69,0.5722619994696367,0.8122119815668203
1267,GUJ,NIFT Gandhinagar,0.007361889410951269,0.8919226393629124,0.88,0.931848316096526,0.9435483870967742
1268,GUJ,SVNIT Surat,0.9359210692949961,0.8395904436860068,0.28,0.8538849111641474,0.7361751152073733
1269,GUJ,IIT Gandhinagar,0.0004114941817860307,0.6302616609783844,0.2,0.5162202775921506,0.5311059907834101
1270,JHK,BIT Deoghar,0.0015327870738953238,0.7713310580204777,0.68,0.5518430124635375,0.7039170506912443
1271,TMU,Coimbatore Institute of Technology,0.022865432735903336,0.8430034129692832,0.42,0.8127817555025192,0.7972350230414748
1272,DEL,Jamia College,0.0222750862786028,0.8191126279863481,0.8,0.8928666136303367,0.8629032258064517
1273,DEL,Indira Gandhi Delhi Technical University,0.010593571128131946,0.7519908987485778,0.28,0.524529302572262,0.6566820276497696
1274,GUJ,"Karnavati University,Gandhinagar",0.05609570233151035,0.6336746302616609,0.09,0.4767966056748873,0.5426267281105991
1275,GUJ,IIM Ahemdabad,0.014968279693703412,0.6370875995449374,0.19,0.6449217714134181,0.5852534562211982
1276,GUJ,"Nirma University,Ahemdabad",0.0316059167208066,0.9271899886234357,0.57,0.6481039512065765,0.7672811059907834
1277,PJB,Thapar Institute of technology,0.0013109725223729202,0.7861205915813423,0.33,0.4478918058870326,0.6831797235023042
1278,UP,AIMT Lucknow,0.004400620159798459,0.9806598407281001,0.6,0.6512861309997348,0.8629032258064517
1279,DEL,Delhi Technological University(DTU),0.0028330584753331546,0.8521046643913538,0.68,0.5823389021479713,0.7857142857142858
1280,MP,ITM University Gwalior,0.0009581398952665817,0.813424345847554,0.66,0.8671439936356403,0.8640552995391705
1281,BIH,BIT Mesra Patna Campus,0.0041982140571834945,0.7861205915813423,0.34,0.6133651551312649,0.7211981566820277
1282,RAJ,LNMIIT,0.00042863392853572497,0.8714448236632536,0.41,0.6321930522407849,0.6728110599078341
1283,DEL,National Law University ,0.016384333450670467,0.725824800910125,0.24,0.564041368337311,0.6163594470046083
1284,BIH,IIT Patna,0.01168269403403412,0.7770193401592718,0.77,0.9315831344470963,0.891705069124424
1285,DEL,Jamia College,0.023692012451484612,0.8213879408418657,0.84,0.8835852559002916,0.8721198156682028
1286,GUJ,"Karnavati University,Gandhinagar",0.05241905132895923,0.5949943117178611,0.1,0.477326968973747,0.5334101382488479
1287,MAH,K.J Somaiya College,0.053238439223635504,0.8953356086461888,0.39,0.5786263590559533,0.7430875576036866
1288,MAH,VIT Pune,0.0002505103026477712,0.837315130830489,0.84,0.9077167859984089,0.891705069124424
1289,UP,Invertis University Bareilly,0.0016073561930399632,0.8350398179749716,0.34,0.8358525590029169,0.6970046082949309
1290,DEL,Lady shri Ram College,0.005191646121657589,0.8452787258248008,0.67,0.7584195173693979,0.8548387096774194
1291,DEL,Indira Gandhi Delhi Technical University,0.011698091754150172,0.8612059158134243,0.4,0.5587377353487138,0.7465437788018433
1292,PJB,Guru nanak dev University Amritsar,0.057141844727631494,0.8270762229806599,0.84,0.9013524264120921,0.9228110599078341
1293,GUJ,"Karnavati University,Gandhinagar",0.04579154676751088,0.6006825938566552,0.12,0.4545213471227791,0.5230414746543779
1294,DEL,Lady shri Ram College,0.005103439542803679,0.8498293515358362,0.64,0.7987271280827366,0.8444700460829493
1295,UP,IMT Ghaziabad,0.0018271923801768965,0.8600682593856654,0.47,0.7483426146910633,0.7672811059907834
1296,GUJ,DAIICT Gandhinagar,0.0031354642002284962,0.9488054607508533,0.59,0.7661097852028639,0.8018433179723502
1297,UP,IMS Ghaziabad,0.08973840514822001,0.8248009101251421,0.65,0.903739061256961,0.8836405529953918
1298,KER,NIT Calicut,0.001535570529494732,0.8850967007963594,0.66,0.8594537258021745,0.8640552995391705
1299,RAJ,IIM Udaipur,0.016338667667145382,0.7497155858930603,0.82,0.9363564041368337,0.8513824884792628
1300,RAJ,BIT JAIPUR,0.0008511258807198205,0.8657565415244595,0.33,0.8241845664280032,0.6831797235023042
1301,JHK,IIM Ranchi,0.001857800573584851,0.5369738339021616,0.56,0.6764783876955714,0.6993087557603688
1302,MAH,Jai Hind College,0.15332087930160462,0.670079635949943,0.35,0.624502784407319,0.6935483870967742
1303,DEL,Hindu College,0.0033000864184067483,0.4982935153583617,0.11,0.315035799522673,0.4470046082949309
1304,UP,IMT Ghaziabad,0.001845707374200574,0.8623435722411831,0.46,0.7491381596393529,0.7626728110599079
1305,MP,Jaypee University ,0.0038748275710970476,0.906712172923777,0.89,0.9085123309466985,0.9953917050691246
1306,JHK,IIM Ranchi,0.0022907671271377448,0.565415244596132,0.64,0.7128082736674622,0.7476958525345623
1307,PJB,Guru nanak dev University Amritsar,0.05700398618192495,0.8191126279863481,0.84,0.8846459824980112,0.913594470046083
1308,RAJ,BITS Pilani,0.021747853923122454,0.5642775881683731,0.14,0.19040042429063908,0.45737327188940097
1309,GUJ,IHM Gandhinagar,0.007167208116456102,0.8703071672354948,0.36,0.7507292495359321,0.8006912442396313
1310,RAJ,"AIIMS,Jodhpur",0.0002635621777197254,0.8623435722411831,0.27,0.4831609652612039,0.663594470046083
1311,UP,Dr. APJ Abdul Kalam Technical University,0.036349204179186974,0.9010238907849829,0.75,0.9315831344470963,0.9009216589861752
1312,PJB,IIM Amritsar,0.0077946841462572854,0.837315130830489,0.66,0.7117475470697426,0.8306451612903225
1313,JHK,NSU Jamshedpur,0.00044358842770472984,0.8714448236632536,0.65,0.5629806417395916,0.7741935483870969
1314,GUJ,DAIICT Gandhinagar,0.0034507352546706113,0.9635949943117178,0.64,0.7724741447891805,0.8237327188940092
1315,GUJ,IIM Ahemdabad,0.011624165726158129,0.621160409556314,0.18,0.6722354813046937,0.5841013824884793
1316,RAJ,BIT JAIPUR,0.0008489273084587611,0.8395904436860068,0.31,0.8231238398302836,0.6785714285714286
1317,JHK,Ranchi University,0.0026514003026523016,0.8657565415244595,0.79,0.6544683107928931,0.8410138248847927
1318,RAJ,SKIT College,0.014932603212662068,0.6188850967007963,0.52,0.5844603553434102,0.5921658986175116
1319,GUJ,"Karnavati University,Gandhinagar",0.004139453619349477,0.7303754266211604,0.32,0.3964465658976399,0.6059907834101382
1320,PJB,IIM Amritsar,0.007350397224781578,0.8339021615472126,0.75,0.7146645452134712,0.8997695852534562
1321,MAH,VIT Pune,0.0002555112655803436,0.8555176336746302,0.89,0.8870326173428799,0.8997695852534562
1322,GUJ,IIT Gandhinagar,0.0003880855235717081,0.621160409556314,0.21,0.5197560328825245,0.5299539170506913
1323,MAH,Savitri Bai Phule Pune University,0.005987104994286146,0.8259385665529009,0.49,0.633784142137364,0.6900921658986175
1324,KER,IIM Kozhikode,0.004338316759583941,0.8327645051194539,0.3,0.5446831079289313,0.7799539170506913
1325,JHK,NIFFT Ranchi,0.021299817857369993,0.7849829351535835,0.4,0.6353752320339432,0.7661290322580645
1326,DEL,Delhi University(DU),0.14907156930299578,0.9294653014789533,0.65,0.7143993635640412,0.8398617511520738
1327,RAJ,Manipal University,0.0021143672941102963,0.9089874857792947,0.47,0.5945372580217448,0.7949308755760369
1328,UP,Amity University Lucknow,0.004467281431792954,0.7906712172923777,0.18,0.6382922301776717,0.6566820276497696
1329,GUJ,IIM Ahemdabad,0.019037466663069845,0.7053469852104663,0.3,0.7382657120127286,0.7165898617511521
1330,GUJ,IIIT Surat,0.003068990876357117,0.9146757679180887,0.64,0.805356669318483,0.8663594470046083
1331,MAH,Savitri Bai Phule Pune University,0.00715446691682646,0.881683731513083,0.51,0.6473084062582869,0.7292626728110599
1332,MAH,ICT Mumbai,0.0077748584244645745,0.5290102389078498,0.16,0.4844868735083532,0.5967741935483871
1333,DEL,SRM University,0.011178335245656396,0.9533560864618884,0.57,0.7133386369663219,0.8283410138248849
1334,GUJ,Parul University,0.0005315257077553706,0.7178612059158134,0.6,0.8623707239459029,0.7845622119815667
1335,UP,AIMT Lucknow,0.0035816698756774923,0.8703071672354948,0.61,0.5788915407053832,0.7730414746543779
1336,MAH,IHM Mumbai,0.02041850736781819,0.7827076222980659,0.5,0.3981260496420047,0.6751152073732719
1337,GUJ,MICA Ahemdabad,0.00795009620510396,0.8418657565415244,0.77,0.9302572261999469,0.8686635944700462
1338,JHK,NIT Jamshedpur,0.022044269152243005,0.8282138794084186,0.54,0.6210554229647308,0.7258064516129032
1339,DEL,Jamia College,0.022074288955817777,0.8156996587030717,0.79,0.8888888888888888,0.8605990783410139
1340,DEL,Jawaharlal Nehru University,0.006089431526538514,0.4266211604095563,0.17,0.46618933969769294,0.4470046082949309
1341,UP,IMS Ghaziabad,0.08804301489587198,0.8156996587030717,0.84,0.9201803235216123,0.9101382488479263
1342,BIH,IIT Patna,0.011569210536518213,0.770193401592719,0.76,0.9379474940334128,0.8859447004608296
1343,MAH,JBIMS Mumbai,0.003208394383687619,0.7986348122866894,0.81,0.8849111641474409,0.9124423963133641
1344,GUJ,IHM Gandhinagar,0.005944224068958402,0.8213879408418657,0.28,0.7080350039777247,0.7142857142857143
1345,UP,AIMT Lucknow,0.004468908445396034,1.0,0.62,0.6473084062582869,0.8652073732718893
1346,JHK,NIT Jamshedpur,0.02587000719825883,0.906712172923777,0.61,0.6563245823389021,0.816820276497696
1347,RAJ,"Mohari Devi Madhav PG College, Sikar",0.00018723840856003948,0.8703071672354948,0.6,0.653054008697958,0.7857142857142858
1348,MP,Jaypee University ,0.003651158083807339,0.8612059158134243,0.83,0.8796075311588437,0.9527649769585254
1349,RAJ,BIT JAIPUR,0.0006566409499353706,0.8339021615472126,0.3,0.8245381419252187,0.6670506912442397
1350,MAH,NMIMS Mumbai,0.007105231521560133,0.863481228668942,0.77,0.833731105807478,0.8605990783410139
1351,MAH,IIM Nagpur,0.954993095971152,0.8430034129692832,0.35,0.7520551577830814,0.7016129032258065
1352,BIH,IIT Patna,0.011800269611021569,0.78839590443686,0.78,0.9079819676478387,0.8986175115207373
1353,PJB,DAV University,0.011724910829240261,0.8509670079635949,0.3,0.762132060461416,0.6774193548387096
1354,DEL,SRM University,0.011511812722576776,0.9419795221843003,0.56,0.7313709891275524,0.8341013824884793
1355,GUJ,MICA Ahemdabad,0.007868984667897623,0.8452787258248008,0.76,0.9514717581543357,0.8536866359447004
1356,JHK,BIT Deoghar,0.0013518505378513543,0.763367463026166,0.54,0.5200212145319544,0.6394009216589862
1357,JHK,NIT Jamshedpur,0.01989335296117661,0.7974971558589304,0.43,0.5791567223548131,0.6785714285714286
1358,RAJ,Rajasthan university,0.00017673715783050095,0.7508532423208191,0.35,0.5830460532484751,0.7027649769585254
1359,RAJ,BIT JAIPUR,0.0010381574060846406,0.8714448236632536,0.34,0.8931317952797666,0.7016129032258065
1360,JHK,IIM Ranchi,0.002056812389200286,0.5722411831626848,0.48,0.7273932643861045,0.7361751152073733
1361,MAH,ICT Mumbai,0.006126768683533347,0.5733788395904437,0.13,0.47228851763457963,0.566820276497696
1362,DEL,IIT Delhi,0.001315251848668609,0.6564277588168373,0.73,0.5160434897905064,0.6347926267281107
1363,PJB,IIM Amritsar,0.007300250140858352,0.8555176336746302,0.74,0.745425616547335,0.903225806451613
1364,DEL,Hindu College,0.0030375327086013463,0.5096700796359499,0.14,0.31715725271811185,0.445852534562212
1365,RAJ,JECRC University,0.002037906070353109,0.9101251422070534,0.45,0.577300450808804,0.8018433179723502
1366,RAJ,"Mohari Devi Madhav PG College, Sikar",0.0001864908238613826,0.8725824800910125,0.56,0.6622469724741448,0.7811059907834101
1367,MP,NIT Bhopal,0.004434870900040207,0.9408418657565415,0.59,0.7133386369663219,0.8145161290322581
1368,RAJ,Manipal University,0.002099588119683003,0.931740614334471,0.49,0.5926809864757359,0.8006912442396313
1369,GUJ,Parul University,0.0005949252382550682,0.7656427758816836,0.61,0.7822858658180853,0.8191244239631336
1370,MP,Sage University Indore,0.0006398139825248893,0.9203640500568828,0.43,0.562185096791302,0.7926267281105991
1371,PJB,Thapar Institute of technology,0.0014435727284260581,0.813424345847554,0.19,0.4868735083532219,0.695852534562212
1372,JHK,IIIT Ranchi,0.03706537068412919,0.7610921501706485,0.3,0.5396446565897639,0.7211981566820277
1373,JHK,Ranchi University,0.002741757064138558,0.8532423208191126,0.78,0.6682577565632458,0.8283410138248849
1374,RAJ,"Government College, Khandar",0.0068001461333124765,0.8657565415244595,0.59,0.7199681782020684,0.8859447004608296
1375,GUJ,IIIT Surat,0.0029067888409134474,0.8850967007963594,0.61,0.8509679130204189,0.9285714285714285
1376,PJB,DAV University,0.009113135320812642,0.8100113765642776,0.25,0.6910633784142137,0.6347926267281107
1377,RAJ,BITS Pilani,0.01630587422615674,0.5665529010238907,0.12,0.18933969769291967,0.4274193548387097
1378,RAJ,"Government College, Khandar",0.006944793954317046,0.8589306029579067,0.71,0.6549986740917528,0.8605990783410139
1379,RAJ,JECRC University,0.007204814572254204,0.8941979522184299,0.67,0.6409440466719702,0.8513824884792628
1380,PJB,Lovely Professional University,0.005795078817679455,0.5995449374288965,0.2,0.556616282153275,0.5299539170506913
1381,DEL,Lady shri Ram College,0.004865692180053522,0.8509670079635949,0.73,0.8830548926014319,0.8629032258064517
1382,UP,IIT Kanpur,0.03993949021397113,0.7815699658703071,0.76,0.7663749668522938,0.8283410138248849
1383,PJB,Chandigarh University,0.04102243818247023,0.8293515358361775,0.82,0.8618403606470432,0.8652073732718893
1384,MAH,NMIMS Mumbai,0.006966602949587995,0.899886234357224,0.69,0.7793688676743569,0.8894009216589862
1385,DEL,IIT Delhi,0.0015698675554682916,0.7246871444823663,0.73,0.5884380800848581,0.6808755760368664
1386,UP,Sharda University,0.011744355745693975,0.8054607508532422,0.48,0.7162556351100504,0.7983870967741935
1387,GUJ,IHM Gandhinagar,0.006552261493996573,0.8430034129692832,0.31,0.7212940864492177,0.7592165898617512
1388,TMU,VIT Vellore,0.003200258614373249,0.4425483503981797,0.32,0.5422964730840626,0.5783410138248849
1389,GUJ,NIFT Gandhinagar,0.007354549615964268,0.844141069397042,0.69,0.845133916732962,0.8997695852534562
1390,DEL,Amity University,0.00038078850782168484,0.8805460750853242,0.46,0.6488111023070803,0.7430875576036866
1391,MP,IITM Gwalior,0.08327466722021036,0.7121729237770194,0.27,0.6801909307875894,0.6255760368663594
1392,GUJ,"Nirma University,Ahemdabad",0.02728185456402275,0.9328782707622297,0.44,0.5393794749403341,0.7165898617511521
1393,GUJ,MICA Ahemdabad,0.007941619604491704,0.8464163822525598,0.66,0.9551843012463537,0.8709677419354839
1394,UP,IMS Ghaziabad,0.08980314345844741,0.8031854379977246,0.66,0.9024131530098117,0.8824884792626728
1395,DEL,Guru Gobind Singh Indraprastha university(GGSIPU),0.00025501123941698307,0.8213879408418657,0.42,0.7212940864492177,0.7200460829493088
1396,PJB,Sant Lonogowal Institute of Technology,0.018603496550695396,0.7189988623435722,0.47,0.6796605674887297,0.6785714285714286
1397,RAJ, Poornima College,0.027827952563010194,0.831626848691695,0.44,0.6563245823389021,0.7845622119815667
1398,UP,Dr. APJ Abdul Kalam Technical University,0.033755975924535504,0.8509670079635949,0.55,0.9217714134181915,0.8559907834101382
1399,MAH,IIM Nagpur,0.81605857390914,0.7724687144482366,0.31,0.613099973481835,0.6094470046082949
1400,GUJ,Silver Oak University,0.0038352490626041777,0.7519908987485778,0.85,0.9578361177406522,0.9493087557603688
1401,MAH,Jai Hind College,0.19258811975453533,0.8543799772468713,0.37,0.7515247944842216,0.8087557603686637
1402,DEL,National Law University ,0.014139143743387986,0.6894197952218429,0.26,0.5677539114293291,0.5956221198156683
1403,RAJ,Rajasthan university,0.00018230967942105213,0.7576791808873719,0.34,0.5802174489525325,0.706221198156682
1404,PJB,Lovely Professional University,0.006615576868620249,0.5927189988623436,0.17,0.5558207372049854,0.5564516129032258
1405,RAJ,LNMIIT,0.0005138592854815756,0.9453924914675766,0.4,0.6215857862635905,0.7695852534562212
1406,RAJ,JECRC University,0.006875908863298686,0.8862343572241184,0.49,0.6653407584195173,0.8225806451612904
1407,BIH,Bhagalpur College of Engineering,0.009206764343278197,0.5517633674630261,0.2,0.5404402015380536,0.4435483870967742
1408,UP,AIMT Lucknow,0.004542606551223852,0.9783845278725825,0.62,0.6608326703792097,0.8640552995391705
1409,DEL,Lady shri Ram College,0.0049685832579742005,0.8361774744027303,0.73,0.8599840891010342,0.8594470046082949
1410,DEL,AIIMS Delhi,0.004725416958107231,0.5472127417519909,0.26,0.32325643065499865,0.5368663594470047
1411,JHK,IIIT Ranchi,0.03567126618222645,0.7417519908987485,0.3,0.5279766640148501,0.6601382488479263
1412,JHK,BIT Mesra,0.0890818939385935,0.8850967007963594,0.55,0.6738265712012728,0.8029953917050692
1413,DEL,AIIMS Delhi,0.007564655981235192,0.6245733788395904,0.32,0.3420843277645187,0.5921658986175116
1414,MP,Rabindranath tagore university Bhopal,0.009409797407169521,0.8225255972696245,0.41,0.662158578626359,0.7292626728110599
1415,GUJ,Parul University,0.000634468681799596,0.7565415244596132,0.81,0.854415274463007,0.8352534562211982
1416,JHK,BIT Deoghar,0.001334720609287196,0.7565415244596132,0.54,0.5232033943251126,0.6370967741935484
1417,PJB,Guru nanak dev University Amritsar,0.0569247849831043,0.8065984072810012,0.8,0.8671439936356403,0.9043778801843319
1418,DEL,National Law University ,0.014542403272705322,0.7098976109215016,0.26,0.5690798196764784,0.6071428571428572
1419,MAH,ICT Mumbai,0.0070352320664834565,0.5847554038680318,0.13,0.4505436223813312,0.5806451612903226
1420,MAH,JBIMS Mumbai,0.003325319155233835,0.7895335608646189,0.7,0.9623442057809598,0.9112903225806451
1421,PJB,Sant Lonogowal Institute of Technology,0.02187725550458781,0.7394766780432309,0.33,0.7584195173693979,0.7096774193548387
1422,GUJ,IIM Ahemdabad,0.011939016702519104,0.6188850967007963,0.18,0.6695836648103951,0.5852534562211982
1423,RAJ,IIT Jodhpur,0.005611231189624111,0.8111490329920363,0.83,0.9053301511535401,0.9055299539170506
1424,GUJ,"Karnavati University,Gandhinagar",0.0038614762413662507,0.7451649601820249,0.34,0.34606205250596656,0.6071428571428572
1425,DEL,National Law University ,0.018329941563997094,0.7440273037542662,0.25,0.6247679660567488,0.6301843317972351
1426,PJB,Sant Lonogowal Institute of Technology,0.019068547531981454,0.7144482366325369,0.33,0.6905330151153539,0.6797235023041475
1427,UP,Amity University Lucknow,0.0042035895137643615,0.7656427758816836,0.2,0.6380270485282418,0.6301843317972351
1428,DEL,Jawaharlal Nehru University,0.008792365381171494,0.49146757679180886,0.13,0.46433306815168385,0.4596774193548387
1429,MP,IIIT Bhopal,0.0008234806754467866,0.9078498293515358,0.51,0.4691947316892071,0.6601382488479263
1430,RAJ,Manipal University,0.0021858871653470933,0.9453924914675766,0.4,0.5841951736939803,0.7764976958525347
1431,MP,IITM Gwalior,0.06716507325019319,0.6461888509670078,0.24,0.6600371254309202,0.5714285714285715
1432,GUJ,"Karnavati University,Gandhinagar",0.0035940975946689544,0.6928327645051194,0.34,0.3198090692124105,0.6036866359447005
1433,GUJ,"Nirma University,Ahemdabad",0.03258315368823934,0.926052332195677,0.57,0.6886767435693449,0.783410138248848
1434,MAH,IIM Nagpur,0.9112610244250186,0.7963594994311717,0.31,0.6714399363564041,0.6578341013824885
1435,RAJ,LNMIIT,0.0004691844373966423,0.9101251422070534,0.4,0.6145142755767701,0.695852534562212
1436,MAH,Jai Hind College,0.1743889101361437,0.763367463026166,0.35,0.6467780429594272,0.7211981566820277
1437,TMU,VIT Vellore,0.0021580014145284316,0.4539249146757679,0.17,0.5460090161760806,0.5023041474654378
1438,RAJ,SKIT College,0.020078976278216004,0.626848691695108,0.23,0.4956245027844073,0.6002304147465438
1439,RAJ,JECRC University,0.0020210068691490428,0.9078498293515358,0.48,0.5852559002916997,0.8191244239631336
1440,JHK,NIT Jamshedpur,0.026133533609731245,0.9135381114903298,0.6,0.6571201272871917,0.816820276497696
1441,DEL,IIT Delhi,0.0018286952638628456,0.7906712172923777,0.67,0.5656324582338902,0.7223502304147466
1442,MP,IIIT Bhopal,0.0008105971121268753,0.8964732650739475,0.49,0.501723680721294,0.6497695852534562
1443,MP,ITM University Gwalior,0.0009310445083835543,0.8259385665529009,0.85,0.9193847785733227,0.9412442396313365
1444,PJB,Guru nanak dev University Amritsar,0.05701150130165366,0.8020477815699658,0.8,0.8453990983823919,0.903225806451613
1445,MP,IITM Gwalior,0.04911448431145331,0.583617747440273,0.27,0.6507557677008751,0.5092165898617512
1446,BIH,Bhagalpur College of Engineering,0.011038522179729256,0.571103526734926,0.27,0.5563511005038452,0.48847926267281105
1447,MAH,IIM Nagpur,0.8760218902505744,0.7758816837315131,0.31,0.6178732431715724,0.6336405529953917
1448,PJB,Guru nanak dev University Amritsar,0.05718514923753521,0.795221843003413,0.81,0.8764253513656854,0.8894009216589862
1449,RAJ,Jaipur National University,0.009239167160742308,0.5392491467576791,0.33,0.7475470697427737,0.6347926267281107
1450,RAJ,MBM Jodhpur,0.02326134826243987,0.8498293515358362,0.56,0.58472553699284,0.7880184331797236
1451,KER,IIM Kozhikode,0.003005742125135291,0.6564277588168373,0.22,0.5422964730840626,0.7211981566820277
1452,MP,Sage University Indore,0.0006307090180383394,0.926052332195677,0.45,0.5616547334924423,0.771889400921659
1453,DEL,Lady shri Ram College,0.005701481353667407,0.8259385665529009,0.64,0.6788650225404401,0.7926267281105991
1454,MP,IITM Gwalior,0.047691327798550044,0.5813424345847554,0.26,0.649164677804296,0.5092165898617512
1455,MAH,IIT Bombay,0.0005553179765045575,0.8839590443686006,0.46,0.8089808185627155,0.7903225806451613
1456,RAJ,SKIT College,0.019372907075798425,0.6291240045506257,0.29,0.4956245027844073,0.6013824884792627
1457,JHK,NIT Jamshedpur,0.021483776290662098,0.844141069397042,0.48,0.6199946963670114,0.717741935483871
1458,TMU,NIT Trichy,0.0003678018535536473,0.7292377701934015,0.57,0.9512065765049058,0.8582949308755761
